   0.00000,   0.01415,   0.02830,   0.04243,   0.05653,   0.07059,   0.08459,   0.09851,   0.11235,   0.12607,   0.13966,   0.15308,   0.16632,   0.17934,   0.19210,   0.20457,   0.21671,   0.22848,   0.23982,   0.25070,   0.26106,   0.27087,   0.28008,   0.28868,   0.29664,   0.30397,   0.31071,   0.31690,   0.32265,   0.32808,   0.33333,
   0.00000,   0.01447,   0.02894,   0.04340,   0.05785,   0.07226,   0.08663,   0.10096,   0.11522,   0.12940,   0.14348,   0.15745,   0.17128,   0.18495,   0.19843,   0.21169,   0.22470,   0.23742,   0.24983,   0.26187,   0.27353,   0.28477,   0.29556,   0.30588,   0.31572,   0.32510,   0.33404,   0.34259,   0.35081,   0.35880,   0.36667,
   0.00000,   0.01481,   0.02962,   0.04442,   0.05922,   0.07401,   0.08878,   0.10352,   0.11823,   0.13289,   0.14750,   0.16204,   0.17649,   0.19084,   0.20506,   0.21914,   0.23305,   0.24677,   0.26026,   0.27351,   0.28649,   0.29918,   0.31155,   0.32360,   0.33532,   0.34671,   0.35780,   0.36861,   0.37921,   0.38965,   0.40000,
   0.00000,   0.01515,   0.03031,   0.04548,   0.06065,   0.07582,   0.09100,   0.10617,   0.12135,   0.13651,   0.15166,   0.16678,   0.18187,   0.19692,   0.21191,   0.22684,   0.24167,   0.25641,   0.27102,   0.28549,   0.29982,   0.31396,   0.32793,   0.34170,   0.35527,   0.36865,   0.38185,   0.39488,   0.40778,   0.42058,   0.43333,
   0.00000,   0.01551,   0.03103,   0.04656,   0.06211,   0.07768,   0.09327,   0.10889,   0.12454,   0.14021,   0.15591,   0.17163,   0.18738,   0.20314,   0.21892,   0.23470,   0.25048,   0.26624,   0.28199,   0.29770,   0.31337,   0.32899,   0.34455,   0.36005,   0.37547,   0.39082,   0.40609,   0.42130,   0.43646,   0.45157,   0.46667,
   0.00000,   0.01587,   0.03175,   0.04765,   0.06358,   0.07955,   0.09557,   0.11164,   0.12776,   0.14395,   0.16021,   0.17654,   0.19295,   0.20943,   0.22600,   0.24264,   0.25937,   0.27618,   0.29306,   0.31002,   0.32705,   0.34414,   0.36130,   0.37852,   0.39578,   0.41309,   0.43043,   0.44780,   0.46519,   0.48259,   0.50000,
   0.00000,   0.01623,   0.03247,   0.04874,   0.06506,   0.08143,   0.09787,   0.11438,   0.13099,   0.14769,   0.16451,   0.18144,   0.19851,   0.21572,   0.23307,   0.25059,   0.26826,   0.28611,   0.30413,   0.32233,   0.34072,   0.35929,   0.37805,   0.39698,   0.41609,   0.43536,   0.45476,   0.47429,   0.49392,   0.51361,   0.53333,
   0.00000,   0.01658,   0.03318,   0.04982,   0.06652,   0.08328,   0.10014,   0.11710,   0.13417,   0.15139,   0.16876,   0.18629,   0.20401,   0.22194,   0.24007,   0.25844,   0.27706,   0.29594,   0.31509,   0.33454,   0.35428,   0.37432,   0.39467,   0.41533,   0.43628,   0.45752,   0.47901,   0.50072,   0.52260,   0.54460,   0.56667,
   0.00000,   0.01693,   0.03388,   0.05088,   0.06794,   0.08509,   0.10236,   0.11975,   0.13729,   0.15500,   0.17291,   0.19103,   0.20939,   0.22802,   0.24692,   0.26613,   0.28568,   0.30557,   0.32584,   0.34651,   0.36759,   0.38910,   0.41104,   0.43342,   0.45624,   0.47946,   0.50306,   0.52698,   0.55117,   0.57554,   0.60000,
   0.00000,   0.01726,   0.03455,   0.05189,   0.06931,   0.08684,   0.10449,   0.12230,   0.14029,   0.15849,   0.17692,   0.19561,   0.21459,   0.23389,   0.25354,   0.27357,   0.29402,   0.31491,   0.33627,   0.35814,   0.38054,   0.40350,   0.42703,   0.45114,   0.47582,   0.50106,   0.52681,   0.55300,   0.57957,   0.60638,   0.63333,
   0.00000,   0.01758,   0.03519,   0.05286,   0.07062,   0.08850,   0.10653,   0.12474,   0.14315,   0.16181,   0.18073,   0.19997,   0.21954,   0.23949,   0.25986,   0.28068,   0.30199,   0.32384,   0.34627,   0.36931,   0.39301,   0.41739,   0.44249,   0.46833,   0.49490,   0.52218,   0.55014,   0.57868,   0.60772,   0.63710,   0.66667,
   0.00000,   0.01787,   0.03579,   0.05377,   0.07185,   0.09006,   0.10844,   0.12702,   0.14583,   0.16492,   0.18432,   0.20406,   0.22419,   0.24476,   0.26580,   0.28737,   0.30951,   0.33228,   0.35572,   0.37989,   0.40485,   0.43063,   0.45728,   0.48483,   0.51330,   0.54267,   0.57290,   0.60390,   0.63554,   0.66765,   0.70000,
   0.00000,   0.01815,   0.03634,   0.05460,   0.07297,   0.09149,   0.11020,   0.12912,   0.14831,   0.16779,   0.18762,   0.20784,   0.22849,   0.24963,   0.27130,   0.29357,   0.31648,   0.34011,   0.36452,   0.38976,   0.41592,   0.44305,   0.47122,   0.50047,   0.53084,   0.56233,   0.59491,   0.62849,   0.66291,   0.69796,   0.73333,
   0.00000,   0.01840,   0.03684,   0.05535,   0.07399,   0.09279,   0.11179,   0.13102,   0.15054,   0.17039,   0.19061,   0.21126,   0.23238,   0.25404,   0.27629,   0.29919,   0.32282,   0.34724,   0.37254,   0.39880,   0.42609,   0.45451,   0.48413,   0.51504,   0.54730,   0.58094,   0.61595,   0.65225,   0.68967,   0.72794,   0.76667,
   0.00000,   0.01861,   0.03727,   0.05602,   0.07489,   0.09393,   0.11319,   0.13270,   0.15251,   0.17268,   0.19325,   0.21427,   0.23582,   0.25793,   0.28069,   0.30417,   0.32844,   0.35358,   0.37969,   0.40686,   0.43520,   0.46481,   0.49581,   0.52832,   0.56243,   0.59822,   0.63572,   0.67491,   0.71560,   0.75747,   0.80000,
   0.00000,   0.01880,   0.03765,   0.05658,   0.07566,   0.09491,   0.11438,   0.13412,   0.15419,   0.17463,   0.19550,   0.21685,   0.23875,   0.26126,   0.28447,   0.30844,   0.33326,   0.35902,   0.38584,   0.41382,   0.44309,   0.47379,   0.50605,   0.54004,   0.57591,   0.61381,   0.65385,   0.69607,   0.74036,   0.78634,   0.83333,
   0.00000,   0.01895,   0.03795,   0.05705,   0.07628,   0.09570,   0.11535,   0.13529,   0.15556,   0.17622,   0.19733,   0.21895,   0.24115,   0.26399,   0.28755,   0.31193,   0.33721,   0.36350,   0.39091,   0.41957,   0.44963,   0.48125,   0.51461,   0.54992,   0.58740,   0.62730,   0.66983,   0.71520,   0.76343,   0.81422,   0.86667,
   0.00000,   0.01907,   0.03818,   0.05740,   0.07675,   0.09630,   0.11609,   0.13618,   0.15660,   0.17744,   0.19873,   0.22055,   0.24297,   0.26606,   0.28991,   0.31460,   0.34023,   0.36692,   0.39479,   0.42399,   0.45467,   0.48703,   0.52129,   0.55769,   0.59653,   0.63817,   0.68301,   0.73148,   0.78394,   0.84044,   0.90000,
   0.00000,   0.01914,   0.03834,   0.05763,   0.07707,   0.09671,   0.11659,   0.13677,   0.15731,   0.17825,   0.19967,   0.22163,   0.24420,   0.26746,   0.29150,   0.31640,   0.34227,   0.36924,   0.39742,   0.42699,   0.45811,   0.49098,   0.52587,   0.56305,   0.60290,   0.64589,   0.69259,   0.74378,   0.80044,   0.86361,   0.93333,
   0.00000,   0.01918,   0.03842,   0.05775,   0.07723,   0.09691,   0.11684,   0.13707,   0.15766,   0.17867,   0.20015,   0.22218,   0.24483,   0.26817,   0.29230,   0.31731,   0.34330,   0.37041,   0.39875,   0.42851,   0.45985,   0.49299,   0.52820,   0.56580,   0.60619,   0.64991,   0.69770,   0.75063,   0.81043,   0.88023,   0.96667,
   0.00000,   0.01918,   0.03842,   0.05775,   0.07723,   0.09691,   0.11684,   0.13707,   0.15766,   0.17867,   0.20015,   0.22218,   0.24483,   0.26817,   0.29230,   0.31731,   0.34330,   0.37041,   0.39875,   0.42851,   0.45985,   0.49299,   0.52820,   0.56580,   0.60619,   0.64991,   0.69770,   0.75063,   0.81043,   0.88023,   0.96667,
