   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00009,   1.00241,   1.04464,   1.42070,   1.64030,   1.70848,   1.72311,   1.72551,   1.72583,   1.72587,   1.72587,   1.72581,   1.72399,   1.68929,   1.34041,   1.10260,   1.02173,   1.00354,   1.00047,   1.00005,   1.00001,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00010,   1.00278,   1.05242,   1.51005,   1.78891,   1.87785,   1.89725,   1.90048,   1.90091,   1.90096,   1.90096,   1.90088,   1.89848,   1.85320,   1.41100,   1.12142,   1.02540,   1.00410,   1.00054,   1.00006,   1.00001,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00010,   1.00289,   1.05477,   1.54177,   1.84643,   1.94529,   1.96708,   1.97073,   1.97123,   1.97128,   1.97129,   1.97119,   1.96850,   1.91811,   1.43571,   1.12732,   1.02647,   1.00426,   1.00056,   1.00006,   1.00001,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00010,   1.00291,   1.05531,   1.55042,   1.86361,   1.96604,   1.98873,   1.99254,   1.99306,   1.99312,   1.99312,   1.99302,   1.99022,   1.93798,   1.44243,   1.12876,   1.02671,   1.00429,   1.00056,   1.00006,   1.00001,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00010,   1.00292,   1.05542,   1.55232,   1.86775,   1.97120,   1.99415,   1.99801,   1.99854,   1.99860,   1.99860,   1.99850,   1.99566,   1.94289,   1.44392,   1.12905,   1.02675,   1.00430,   1.00056,   1.00006,   1.00001,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00010,   1.00292,   1.05543,   1.55268,   1.86859,   1.97227,   1.99529,   1.99916,   1.99969,   1.99975,   1.99975,   1.99965,   1.99680,   1.94391,   1.44420,   1.12910,   1.02676,   1.00430,   1.00056,   1.00006,   1.00001,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00010,   1.00292,   1.05544,   1.55273,   1.86873,   1.97246,   1.99549,   1.99937,   1.99989,   1.99995,   1.99996,   1.99986,   1.99701,   1.94409,   1.44424,   1.12910,   1.02676,   1.00430,   1.00056,   1.00006,   1.00001,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00010,   1.00292,   1.05543,   1.55270,   1.86869,   1.97242,   1.99546,   1.99933,   1.99986,   1.99992,   1.99992,   1.99982,   1.99697,   1.94405,   1.44422,   1.12909,   1.02676,   1.00430,   1.00056,   1.00006,   1.00001,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00010,   1.00291,   1.05529,   1.55148,   1.86692,   1.97049,   1.99349,   1.99736,   1.99789,   1.99795,   1.99795,   1.99785,   1.99501,   1.94216,   1.44321,   1.12878,   1.02669,   1.00429,   1.00056,   1.00006,   1.00001,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00010,   1.00276,   1.05262,   1.52746,   1.83152,   1.93175,   1.95405,   1.95781,   1.95832,   1.95838,   1.95838,   1.95828,   1.95553,   1.90435,   1.42358,   1.12267,   1.02538,   1.00407,   1.00053,   1.00006,   1.00001,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00005,   1.00133,   1.02575,   1.27200,   1.44233,   1.50102,   1.51440,   1.51669,   1.51700,   1.51704,   1.51704,   1.51698,   1.51534,   1.48539,   1.21783,   1.06122,   1.01248,   1.00199,   1.00026,   1.00003,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00001,   1.00039,   1.00757,   1.08012,   1.13095,   1.14870,   1.15278,   1.15349,   1.15359,   1.15360,   1.15360,   1.15358,   1.15309,   1.14414,   1.06478,   1.01827,   1.00374,   1.00060,   1.00008,   1.00001,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00008,   1.00156,   1.01631,   1.02648,   1.03002,   1.03084,   1.03098,   1.03100,   1.03100,   1.03100,   1.03100,   1.03090,   1.02915,   1.01336,   1.00383,   1.00079,   1.00013,   1.00002,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00001,   1.00025,   1.00257,   1.00415,   1.00469,   1.00482,   1.00484,   1.00485,   1.00485,   1.00485,   1.00485,   1.00483,   1.00457,   1.00213,   1.00062,   1.00013,   1.00002,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00003,   1.00033,   1.00053,   1.00060,   1.00062,   1.00062,   1.00062,   1.00062,   1.00062,   1.00062,   1.00062,   1.00059,   1.00028,   1.00008,   1.00002,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00004,   1.00006,   1.00007,   1.00007,   1.00007,   1.00007,   1.00007,   1.00007,   1.00007,   1.00007,   1.00006,   1.00003,   1.00001,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00001,   1.00001,   1.00001,   1.00001,   1.00001,   1.00001,   1.00001,   1.00001,   1.00001,   1.00001,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,   1.00000,
